Customer ID,Category,Item,Quantity,Price Per Unit,Total Spent,Payment Method,Location,Transaction Date,Year_x,Month,Weekday,Payment Method Encoded,Location Encoded,Cat_Fitness,Cat_Food,Cat_Friend Activities,Cat_Gifts,Cat_Groceries,Cat_Hobbies,Cat_Housing and Utilities,Cat_Medical/Dental,Cat_Personal Hygiene,Cat_Shopping,Cat_Subscriptions,Cat_Transportation,Cat_Travel,Country,Expenditure_Per_Capita,Year_y,Spending_Difference
CUST_0030,Shopping,Clothes,1,58.97,58.97,Debit Card,Online,2024-07-25,2024,7,Thursday,2,2,False,False,False,False,False,False,False,False,False,True,False,False,False,United States,43931,2021,-43872.03
CUST_0197,Food,Restaurant Meal,4,24.85,99.41,Credit Card,Mobile App,2024-08-03,2024,8,Saturday,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,United States,43931,2021,-43831.59
CUST_0189,Medical/Dental,Dentist Visit,1,356.7,356.7,Credit Card,Mobile App,2023-11-07,2023,11,Tuesday,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,United States,43931,2021,-43574.3
CUST_0148,Fitness,Personal Trainer,1,117.54,117.54,Cash,Online,2024-03-28,2024,3,Thursday,0,2,True,False,False,False,False,False,False,False,False,False,False,False,False,United States,43931,2021,-43813.46
CUST_0032,Fitness,Workout Equipment,5,421.23,2106.15,Digital Wallet,Online,2023-08-18,2023,8,Friday,3,2,True,False,False,False,False,False,False,False,False,False,False,False,False,United States,43931,2021,-41824.85
CUST_0019,Gifts,Gift Cards,2,26.93,53.87,Credit Card,Online,2024-06-24,2024,6,Monday,1,2,False,False,False,True,False,False,False,False,False,False,False,False,False,United States,43931,2021,-43877.13
CUST_0110,Food,Coffee,5,3.34,16.69,Cash,In-store,2024-05-24,2024,5,Friday,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,United States,43931,2021,-43914.31
CUST_0132,Hobbies,Video Games,5,63.44,317.2,Debit Card,In-store,2023-06-10,2023,6,Saturday,2,0,False,False,False,False,False,True,False,False,False,False,False,False,False,United States,43931,2021,-43613.8
CUST_0179,Shopping,Clothes,3,143.23,429.68,Cash,In-store,2023-09-19,2023,9,Tuesday,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,United States,43931,2021,-43501.32
CUST_0075,Subscriptions,Magazine,1,7.04,7.04,Cash,Online,2024-10-07,2024,10,Monday,0,2,False,False,False,False,False,False,False,False,False,False,True,False,False,United States,43931,2021,-43923.96
CUST_0182,Subscriptions,Gym Membership,1,46.61,46.61,Debit Card,In-store,2024-02-02,2024,2,Friday,2,0,False,False,False,False,False,False,False,False,False,False,True,False,False,United States,43931,2021,-43884.39
CUST_0190,Travel,Taxi/Uber,1,40.25,40.25,Cash,In-store,2023-02-13,2023,2,Monday,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,United States,43931,2021,-43890.75
CUST_0167,Fitness,Workout Equipment,1,446.67,446.67,Debit Card,Online,2024-02-17,2024,2,Saturday,2,2,True,False,False,False,False,False,False,False,False,False,False,False,False,United States,43931,2021,-43484.33
CUST_0073,Subscriptions,Gym Membership,1,34.96,34.96,Cash,Mobile App,2024-12-16,2024,12,Monday,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,United States,43931,2021,-43896.04
CUST_0078,Housing and Utilities,Water Bill,1,35.82,35.82,Cash,In-store,2024-06-03,2024,6,Monday,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,United States,43931,2021,-43895.18
CUST_0053,Groceries,Chicken,4,19.89,79.56,Digital Wallet,Mobile App,2023-12-17,2023,12,Sunday,3,1,False,False,False,False,True,False,False,False,False,False,False,False,False,United States,43931,2021,-43851.44
CUST_0152,Fitness,Workout Equipment,3,499.9,1499.7,Credit Card,In-store,2024-12-19,2024,12,Thursday,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,United States,43931,2021,-42431.3
CUST_0012,Gifts,Kids Games,5,60.56,302.78,Debit Card,Online,2024-05-09,2024,5,Thursday,2,2,False,False,False,True,False,False,False,False,False,False,False,False,False,United States,43931,2021,-43628.22
CUST_0188,Subscriptions,Streaming Service,1,14.59,14.59,Debit Card,Online,2024-10-03,2024,10,Thursday,2,2,False,False,False,False,False,False,False,False,False,False,True,False,False,United States,43931,2021,-43916.41
CUST_0114,Friend Activities,Dinner with Friends,4,77.69,310.74,Credit Card,Mobile App,2023-10-30,2023,10,Monday,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,United States,43931,2021,-43620.26
CUST_0129,Travel,Taxi/Uber,1,44.1,44.1,Digital Wallet,Mobile App,2023-04-17,2023,4,Monday,3,1,False,False,False,False,False,False,False,False,False,False,False,False,True,United States,43931,2021,-43886.9
CUST_0085,Subscriptions,Gym Membership,1,60.44,60.44,Digital Wallet,In-store,2024-01-04,2024,1,Thursday,3,0,False,False,False,False,False,False,False,False,False,False,True,False,False,United States,43931,2021,-43870.56
CUST_0192,Groceries,Milk,4,3.69,14.75,Cash,In-store,2025-01-10,2025,1,Friday,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,United States,43931,2021,-43916.25
CUST_0001,Friend Activities,Dinner with Friends,5,60.65,303.24,Cash,Mobile App,2024-12-22,2024,12,Sunday,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,United States,43931,2021,-43627.76
CUST_0178,Friend Activities,Dinner with Friends,5,38.35,191.76,Cash,In-store,2023-05-30,2023,5,Tuesday,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,United States,43931,2021,-43739.24
CUST_0171,Transportation,Car Repair,1,414.43,414.43,Digital Wallet,In-store,2024-03-29,2024,3,Friday,3,0,False,False,False,False,False,False,False,False,False,False,False,True,False,United States,43931,2021,-43516.57
CUST_0102,Personal Hygiene,Shampoo,3,7.52,22.57,Debit Card,In-store,2023-10-04,2023,10,Wednesday,2,0,False,False,False,False,False,False,False,False,True,False,False,False,False,United States,43931,2021,-43908.43
CUST_0183,Subscriptions,Streaming Service,1,10.13,10.13,Digital Wallet,Online,2024-03-11,2024,3,Monday,3,2,False,False,False,False,False,False,False,False,False,False,True,False,False,United States,43931,2021,-43920.87
CUST_0001,Food,Restaurant Meal,1,22.19,22.19,Cash,Mobile App,2023-05-17,2023,5,Wednesday,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,United States,43931,2021,-43908.81
CUST_0170,Housing and Utilities,Rent,1,5011.14,5011.14,Cash,Mobile App,2024-07-10,2024,7,Wednesday,0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,United States,43931,2021,-38919.86
CUST_0084,Shopping,Car,3,53596.53,160789.58,Cash,Mobile App,2024-04-13,2024,4,Saturday,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,United States,43931,2021,116858.57999999999
CUST_0079,Personal Hygiene,Shampoo,1,5.6,5.6,Debit Card,Online,2024-02-04,2024,2,Sunday,2,2,False,False,False,False,False,False,False,False,True,False,False,False,False,United States,43931,2021,-43925.4
CUST_0038,Hobbies,Video Games,4,50.46,201.84,Credit Card,Online,2023-02-18,2023,2,Saturday,1,2,False,False,False,False,False,True,False,False,False,False,False,False,False,United States,43931,2021,-43729.16
CUST_0100,Travel,Plane Ticket,1,1427.11,1427.11,Credit Card,Mobile App,2024-05-14,2024,5,Tuesday,1,1,False,False,False,False,False,False,False,False,False,False,False,False,True,United States,43931,2021,-42503.89
CUST_0105,Food,Restaurant Meal,4,58.21,232.84,Credit Card,Mobile App,2023-12-13,2023,12,Wednesday,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,United States,43931,2021,-43698.16
CUST_0168,Personal Hygiene,Toothpaste,4,2.87,11.49,Debit Card,Online,2023-05-03,2023,5,Wednesday,2,2,False,False,False,False,False,False,False,False,True,False,False,False,False,United States,43931,2021,-43919.51
CUST_0141,Fitness,Personal Trainer,3,63.94,191.82,Digital Wallet,In-store,2023-02-02,2023,2,Thursday,3,0,True,False,False,False,False,False,False,False,False,False,False,False,False,United States,43931,2021,-43739.18
CUST_0002,Transportation,Gas,1,81.32,81.32,Digital Wallet,In-store,2024-09-05,2024,9,Thursday,3,0,False,False,False,False,False,False,False,False,False,False,False,True,False,United States,43931,2021,-43849.68
CUST_0081,Friend Activities,Movie Tickets,5,13.46,67.29,Cash,Mobile App,2023-01-13,2023,1,Friday,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,United States,43931,2021,-43863.71
CUST_0081,Subscriptions,Magazine,1,8.68,8.68,Cash,Mobile App,2024-11-20,2024,11,Wednesday,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,United States,43931,2021,-43922.32
CUST_0127,Transportation,Car Repair,1,142.73,142.73,Credit Card,Mobile App,2023-01-25,2023,1,Wednesday,1,1,False,False,False,False,False,False,False,False,False,False,False,True,False,United States,43931,2021,-43788.27
CUST_0142,Hobbies,Art Supplies,1,14.7,14.7,Credit Card,Mobile App,2023-12-28,2023,12,Thursday,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,United States,43931,2021,-43916.3
CUST_0092,Shopping,Clothes,4,43.56,174.24,Cash,Mobile App,2023-03-06,2023,3,Monday,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,United States,43931,2021,-43756.76
CUST_0035,Housing and Utilities,Water Bill,1,47.76,47.76,Credit Card,In-store,2023-10-24,2023,10,Tuesday,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,United States,43931,2021,-43883.24
CUST_0102,Fitness,Workout Equipment,2,185.85,371.69,Debit Card,Mobile App,2024-12-31,2024,12,Tuesday,2,1,True,False,False,False,False,False,False,False,False,False,False,False,False,United States,43931,2021,-43559.31
CUST_0151,Medical/Dental,Medicine,1,110.72,110.72,Credit Card,Mobile App,2024-05-09,2024,5,Thursday,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,United States,43931,2021,-43820.28
CUST_0196,Shopping,Electronics,3,1453.84,4361.52,Credit Card,Mobile App,2024-01-29,2024,1,Monday,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,United States,43931,2021,-39569.479999999996
CUST_0026,Personal Hygiene,Skin Care Products,2,396.02,792.04,Cash,Mobile App,2023-08-18,2023,8,Friday,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,United States,43931,2021,-43138.96
CUST_0008,Housing and Utilities,Gas Bill,1,187.91,187.91,Credit Card,Mobile App,2023-05-15,2023,5,Monday,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,United States,43931,2021,-43743.09
CUST_0005,Hobbies,Books,4,42.43,169.72,Cash,In-store,2024-08-26,2024,8,Monday,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,United States,43931,2021,-43761.28
CUST_0125,Medical/Dental,Doctor Visit,1,239.44,239.44,Cash,Mobile App,2024-12-20,2024,12,Friday,0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,United States,43931,2021,-43691.56
CUST_0052,Subscriptions,Gym Membership,1,40.57,40.57,Cash,Online,2023-10-28,2023,10,Saturday,0,2,False,False,False,False,False,False,False,False,False,False,True,False,False,United States,43931,2021,-43890.43
CUST_0150,Groceries,Chicken,4,13.23,52.93,Digital Wallet,Online,2024-10-24,2024,10,Thursday,3,2,False,False,False,False,True,False,False,False,False,False,False,False,False,United States,43931,2021,-43878.07
CUST_0160,Subscriptions,Streaming Service,1,17.12,17.12,Debit Card,Mobile App,2024-12-06,2024,12,Friday,2,1,False,False,False,False,False,False,False,False,False,False,True,False,False,United States,43931,2021,-43913.88
CUST_0111,Housing and Utilities,Gas Bill,1,118.96,118.96,Digital Wallet,Mobile App,2023-09-13,2023,9,Wednesday,3,1,False,False,False,False,False,False,True,False,False,False,False,False,False,United States,43931,2021,-43812.04
CUST_0013,Subscriptions,Gym Membership,1,43.6,43.6,Credit Card,Online,2023-11-28,2023,11,Tuesday,1,2,False,False,False,False,False,False,False,False,False,False,True,False,False,United States,43931,2021,-43887.4
CUST_0032,Subscriptions,Streaming Service,1,8.42,8.42,Debit Card,Online,2023-04-09,2023,4,Sunday,2,2,False,False,False,False,False,False,False,False,False,False,True,False,False,United States,43931,2021,-43922.58
CUST_0098,Friend Activities,Dinner with Friends,3,70.33,211.0,Credit Card,Mobile App,2023-03-22,2023,3,Wednesday,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,United States,43931,2021,-43720.0
CUST_0052,Transportation,Car Repair,1,260.22,260.22,Digital Wallet,Online,2023-10-17,2023,10,Tuesday,3,2,False,False,False,False,False,False,False,False,False,False,False,True,False,United States,43931,2021,-43670.78
CUST_0192,Travel,Taxi/Uber,1,32.19,32.19,Debit Card,Mobile App,2024-03-31,2024,3,Sunday,2,1,False,False,False,False,False,False,False,False,False,False,False,False,True,United States,43931,2021,-43898.81
CUST_0006,Subscriptions,Magazine,1,5.42,5.42,Digital Wallet,Mobile App,2023-10-25,2023,10,Wednesday,3,1,False,False,False,False,False,False,False,False,False,False,True,False,False,United States,43931,2021,-43925.58
CUST_0004,Medical/Dental,Doctor Visit,1,737.98,737.98,Debit Card,In-store,2024-10-14,2024,10,Monday,2,0,False,False,False,False,False,False,False,True,False,False,False,False,False,United States,43931,2021,-43193.02
CUST_0147,Groceries,Bread,3,3.63,10.89,Credit Card,In-store,2024-09-14,2024,9,Saturday,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,United States,43931,2021,-43920.11
CUST_0044,Travel,Plane Ticket,1,727.19,727.19,Digital Wallet,Mobile App,2024-08-09,2024,8,Friday,3,1,False,False,False,False,False,False,False,False,False,False,False,False,True,United States,43931,2021,-43203.81
CUST_0118,Subscriptions,Gym Membership,1,53.71,53.71,Digital Wallet,In-store,2025-01-09,2025,1,Thursday,3,0,False,False,False,False,False,False,False,False,False,False,True,False,False,United States,43931,2021,-43877.29
CUST_0137,Fitness,Personal Trainer,2,68.9,137.8,Debit Card,In-store,2024-03-01,2024,3,Friday,2,0,True,False,False,False,False,False,False,False,False,False,False,False,False,United States,43931,2021,-43793.2
CUST_0196,Travel,Taxi/Uber,1,16.29,16.29,Cash,Mobile App,2024-01-06,2024,1,Saturday,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,United States,43931,2021,-43914.71
CUST_0193,Shopping,Car,5,39273.86,196369.28,Credit Card,Mobile App,2023-03-25,2023,3,Saturday,1,1,False,False,False,False,False,False,False,False,False,True,False,False,False,United States,43931,2021,152438.28
CUST_0029,Shopping,Car,2,28951.71,57903.41,Debit Card,In-store,2024-09-02,2024,9,Monday,2,0,False,False,False,False,False,False,False,False,False,True,False,False,False,United States,43931,2021,13972.410000000003
CUST_0023,Personal Hygiene,Skin Care Products,5,196.1,980.51,Debit Card,In-store,2024-03-03,2024,3,Sunday,2,0,False,False,False,False,False,False,False,False,True,False,False,False,False,United States,43931,2021,-42950.49
CUST_0170,Hobbies,Crochet Supplies,2,24.76,49.51,Cash,Mobile App,2023-12-29,2023,12,Friday,0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,United States,43931,2021,-43881.49
CUST_0016,Friend Activities,Movie Tickets,3,6.27,18.82,Cash,Mobile App,2023-03-19,2023,3,Sunday,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,United States,43931,2021,-43912.18
CUST_0134,Friend Activities,Movie Tickets,5,15.98,79.9,Digital Wallet,Online,2024-05-17,2024,5,Friday,3,2,False,False,True,False,False,False,False,False,False,False,False,False,False,United States,43931,2021,-43851.1
CUST_0092,Subscriptions,Magazine,1,13.41,13.41,Debit Card,Online,2023-04-12,2023,4,Wednesday,2,2,False,False,False,False,False,False,False,False,False,False,True,False,False,United States,43931,2021,-43917.59
CUST_0053,Housing and Utilities,Rent,1,910.47,910.47,Credit Card,Mobile App,2023-10-11,2023,10,Wednesday,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,United States,43931,2021,-43020.53
CUST_0152,Medical/Dental,Dentist Visit,1,204.78,204.78,Digital Wallet,In-store,2023-08-07,2023,8,Monday,3,0,False,False,False,False,False,False,False,True,False,False,False,False,False,United States,43931,2021,-43726.22
CUST_0148,Subscriptions,Magazine,1,9.79,9.79,Digital Wallet,Online,2023-09-25,2023,9,Monday,3,2,False,False,False,False,False,False,False,False,False,False,True,False,False,United States,43931,2021,-43921.21
CUST_0170,Groceries,Snacks,1,3.32,3.32,Credit Card,Mobile App,2024-10-26,2024,10,Saturday,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,United States,43931,2021,-43927.68
CUST_0040,Groceries,Vegetables,1,6.7,6.7,Debit Card,Online,2023-12-24,2023,12,Sunday,2,2,False,False,False,False,True,False,False,False,False,False,False,False,False,United States,43931,2021,-43924.3
CUST_0149,Medical/Dental,Doctor Visit,1,102.11,102.11,Cash,Mobile App,2024-02-28,2024,2,Wednesday,0,1,False,False,False,False,False,False,False,True,False,False,False,False,False,United States,43931,2021,-43828.89
CUST_0029,Food,Fast Food,5,13.93,69.63,Debit Card,In-store,2023-05-21,2023,5,Sunday,2,0,False,True,False,False,False,False,False,False,False,False,False,False,False,United States,43931,2021,-43861.37
CUST_0077,Travel,Hotel Stay,1,254.63,254.63,Cash,In-store,2023-03-05,2023,3,Sunday,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,United States,43931,2021,-43676.37
CUST_0111,Personal Hygiene,Shampoo,2,13.84,27.67,Credit Card,In-store,2023-07-07,2023,7,Friday,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,United States,43931,2021,-43903.33
CUST_0054,Travel,Plane Ticket,1,694.15,694.15,Digital Wallet,In-store,2023-06-15,2023,6,Thursday,3,0,False,False,False,False,False,False,False,False,False,False,False,False,True,United States,43931,2021,-43236.85
CUST_0081,Travel,Hotel Stay,1,566.75,566.75,Cash,Mobile App,2024-01-14,2024,1,Sunday,0,1,False,False,False,False,False,False,False,False,False,False,False,False,True,United States,43931,2021,-43364.25
CUST_0152,Housing and Utilities,Water Bill,1,62.88,62.88,Credit Card,Mobile App,2023-05-14,2023,5,Sunday,1,1,False,False,False,False,False,False,True,False,False,False,False,False,False,United States,43931,2021,-43868.12
CUST_0004,Medical/Dental,Doctor Visit,1,384.68,384.68,Credit Card,Online,2024-11-02,2024,11,Saturday,1,2,False,False,False,False,False,False,False,True,False,False,False,False,False,United States,43931,2021,-43546.32
CUST_0137,Food,Fast Food,4,18.15,72.58,Debit Card,Online,2023-04-06,2023,4,Thursday,2,2,False,True,False,False,False,False,False,False,False,False,False,False,False,United States,43931,2021,-43858.42
CUST_0133,Shopping,Shoes,2,77.24,154.47,Credit Card,Online,2024-01-04,2024,1,Thursday,1,2,False,False,False,False,False,False,False,False,False,True,False,False,False,United States,43931,2021,-43776.53
CUST_0051,Medical/Dental,Doctor Visit,1,607.48,607.48,Credit Card,Online,2023-11-13,2023,11,Monday,1,2,False,False,False,False,False,False,False,True,False,False,False,False,False,United States,43931,2021,-43323.52
CUST_0149,Shopping,Clothes,2,115.21,230.41,Digital Wallet,In-store,2023-09-09,2023,9,Saturday,3,0,False,False,False,False,False,False,False,False,False,True,False,False,False,United States,43931,2021,-43700.59
CUST_0093,Subscriptions,Gym Membership,1,45.77,45.77,Debit Card,Online,2024-02-09,2024,2,Friday,2,2,False,False,False,False,False,False,False,False,False,False,True,False,False,United States,43931,2021,-43885.23
CUST_0080,Transportation,Public Transit,1,6.28,6.28,Cash,Online,2023-07-02,2023,7,Sunday,0,2,False,False,False,False,False,False,False,False,False,False,False,True,False,United States,43931,2021,-43924.72
CUST_0004,Food,Fast Food,4,19.15,76.62,Cash,Online,2024-01-14,2024,1,Sunday,0,2,False,True,False,False,False,False,False,False,False,False,False,False,False,United States,43931,2021,-43854.38
CUST_0194,Fitness,Workout Equipment,2,318.69,637.38,Debit Card,Mobile App,2024-12-26,2024,12,Thursday,2,1,True,False,False,False,False,False,False,False,False,False,False,False,False,United States,43931,2021,-43293.62
CUST_0121,Fitness,Workout Equipment,5,177.91,889.56,Debit Card,Mobile App,2024-06-05,2024,6,Wednesday,2,1,True,False,False,False,False,False,False,False,False,False,False,False,False,United States,43931,2021,-43041.44
CUST_0160,Travel,Taxi/Uber,1,37.98,37.98,Debit Card,Mobile App,2023-01-03,2023,1,Tuesday,2,1,False,False,False,False,False,False,False,False,False,False,False,False,True,United States,43931,2021,-43893.02
CUST_0083,Subscriptions,Magazine,1,13.72,13.72,Credit Card,Mobile App,2023-09-09,2023,9,Saturday,1,1,False,False,False,False,False,False,False,False,False,False,True,False,False,United States,43931,2021,-43917.28
CUST_0112,Gifts,Jewelry,1,368.27,368.27,Debit Card,In-store,2024-11-07,2024,11,Thursday,2,0,False,False,False,True,False,False,False,False,False,False,False,False,False,United States,43931,2021,-43562.73
CUST_0176,Hobbies,Crochet Supplies,4,25.91,103.65,Debit Card,Mobile App,2024-09-17,2024,9,Tuesday,2,1,False,False,False,False,False,True,False,False,False,False,False,False,False,United States,43931,2021,-43827.35
CUST_0138,Personal Hygiene,Shampoo,2,7.27,14.55,Digital Wallet,Mobile App,2024-03-22,2024,3,Friday,3,1,False,False,False,False,False,False,False,False,True,False,False,False,False,United States,43931,2021,-43916.45
CUST_0173,Hobbies,Art Supplies,2,17.55,35.09,Digital Wallet,In-store,2024-07-20,2024,7,Saturday,3,0,False,False,False,False,False,True,False,False,False,False,False,False,False,United States,43931,2021,-43895.91
CUST_0098,Food,Restaurant Meal,2,28.36,56.72,Digital Wallet,In-store,2023-08-11,2023,8,Friday,3,0,False,True,False,False,False,False,False,False,False,False,False,False,False,United States,43931,2021,-43874.28
CUST_0074,Housing and Utilities,Water Bill,1,87.26,87.26,Credit Card,Online,2024-10-07,2024,10,Monday,1,2,False,False,False,False,False,False,True,False,False,False,False,False,False,United States,43931,2021,-43843.74
CUST_0110,Hobbies,Books,4,40.83,163.3,Cash,Online,2023-11-24,2023,11,Friday,0,2,False,False,False,False,False,True,False,False,False,False,False,False,False,United States,43931,2021,-43767.7
CUST_0127,Friend Activities,Concert Tickets,4,92.53,370.1,Debit Card,Online,2024-06-18,2024,6,Tuesday,2,2,False,False,True,False,False,False,False,False,False,False,False,False,False,United States,43931,2021,-43560.9
CUST_0015,Travel,Taxi/Uber,1,27.92,27.92,Credit Card,In-store,2023-07-16,2023,7,Sunday,1,0,False,False,False,False,False,False,False,False,False,False,False,False,True,United States,43931,2021,-43903.08
CUST_0097,Friend Activities,Concert Tickets,1,124.58,124.58,Credit Card,Online,2024-03-13,2024,3,Wednesday,1,2,False,False,True,False,False,False,False,False,False,False,False,False,False,United States,43931,2021,-43806.42
CUST_0093,Fitness,Yoga Class,1,22.58,22.58,Debit Card,Mobile App,2023-07-19,2023,7,Wednesday,2,1,True,False,False,False,False,False,False,False,False,False,False,False,False,United States,43931,2021,-43908.42
CUST_0144,Fitness,Yoga Class,5,16.11,80.57,Debit Card,Online,2024-04-28,2024,4,Sunday,2,2,True,False,False,False,False,False,False,False,False,False,False,False,False,United States,43931,2021,-43850.43
CUST_0066,Housing and Utilities,Gas Bill,1,171.35,171.35,Credit Card,Online,2024-11-14,2024,11,Thursday,1,2,False,False,False,False,False,False,True,False,False,False,False,False,False,United States,43931,2021,-43759.65
CUST_0047,Hobbies,Video Games,1,30.43,30.43,Debit Card,Online,2023-08-13,2023,8,Sunday,2,2,False,False,False,False,False,True,False,False,False,False,False,False,False,United States,43931,2021,-43900.57
CUST_0056,Food,Fast Food,2,19.27,38.54,Debit Card,In-store,2024-06-26,2024,6,Wednesday,2,0,False,True,False,False,False,False,False,False,False,False,False,False,False,United States,43931,2021,-43892.46
CUST_0127,Subscriptions,Streaming Service,1,19.32,19.32,Debit Card,In-store,2023-07-21,2023,7,Friday,2,0,False,False,False,False,False,False,False,False,False,False,True,False,False,United States,43931,2021,-43911.68
CUST_0074,Food,Coffee,1,5.26,5.26,Digital Wallet,Online,2024-07-23,2024,7,Tuesday,3,2,False,True,False,False,False,False,False,False,False,False,False,False,False,United States,43931,2021,-43925.74
CUST_0085,Medical/Dental,Medicine,1,555.66,555.66,Debit Card,Mobile App,2023-07-16,2023,7,Sunday,2,1,False,False,False,False,False,False,False,True,False,False,False,False,False,United States,43931,2021,-43375.34
CUST_0074,Subscriptions,Magazine,1,13.65,13.65,Cash,Mobile App,2023-10-19,2023,10,Thursday,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,United States,43931,2021,-43917.35
CUST_0185,Transportation,Car Repair,1,210.89,210.89,Cash,Mobile App,2024-01-08,2024,1,Monday,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,United States,43931,2021,-43720.11
CUST_0112,Friend Activities,Movie Tickets,5,19.68,98.4,Debit Card,Online,2023-11-20,2023,11,Monday,2,2,False,False,True,False,False,False,False,False,False,False,False,False,False,United States,43931,2021,-43832.6
CUST_0106,Friend Activities,Dinner with Friends,3,70.47,211.41,Digital Wallet,In-store,2023-08-11,2023,8,Friday,3,0,False,False,True,False,False,False,False,False,False,False,False,False,False,United States,43931,2021,-43719.59
CUST_0030,Subscriptions,Magazine,1,14.88,14.88,Cash,In-store,2024-05-17,2024,5,Friday,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,United States,43931,2021,-43916.12
CUST_0009,Shopping,Shoes,1,156.8,156.8,Cash,Mobile App,2024-01-29,2024,1,Monday,0,1,False,False,False,False,False,False,False,False,False,True,False,False,False,United States,43931,2021,-43774.2
CUST_0003,Gifts,Gift Cards,2,74.57,149.14,Debit Card,Online,2023-08-05,2023,8,Saturday,2,2,False,False,False,True,False,False,False,False,False,False,False,False,False,United States,43931,2021,-43781.86
CUST_0162,Personal Hygiene,Shampoo,3,12.89,38.68,Cash,In-store,2024-07-13,2024,7,Saturday,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,United States,43931,2021,-43892.32
CUST_0174,Food,Restaurant Meal,4,48.23,192.91,Debit Card,In-store,2023-02-19,2023,2,Sunday,2,0,False,True,False,False,False,False,False,False,False,False,False,False,False,United States,43931,2021,-43738.09
CUST_0148,Hobbies,Art Supplies,3,18.94,56.82,Debit Card,In-store,2023-04-28,2023,4,Friday,2,0,False,False,False,False,False,True,False,False,False,False,False,False,False,United States,43931,2021,-43874.18
CUST_0109,Travel,Plane Ticket,1,945.7,945.7,Credit Card,Online,2024-03-01,2024,3,Friday,1,2,False,False,False,False,False,False,False,False,False,False,False,False,True,United States,43931,2021,-42985.3
CUST_0133,Fitness,Personal Trainer,2,196.8,393.6,Debit Card,Online,2023-08-07,2023,8,Monday,2,2,True,False,False,False,False,False,False,False,False,False,False,False,False,United States,43931,2021,-43537.4
CUST_0121,Subscriptions,Gym Membership,1,53.99,53.99,Digital Wallet,Online,2023-05-31,2023,5,Wednesday,3,2,False,False,False,False,False,False,False,False,False,False,True,False,False,United States,43931,2021,-43877.01
CUST_0176,Friend Activities,Dinner with Friends,3,23.09,69.26,Debit Card,Online,2024-09-16,2024,9,Monday,2,2,False,False,True,False,False,False,False,False,False,False,False,False,False,United States,43931,2021,-43861.74
CUST_0055,Subscriptions,Streaming Service,1,17.71,17.71,Cash,Mobile App,2024-12-01,2024,12,Sunday,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,United States,43931,2021,-43913.29
CUST_0084,Friend Activities,Movie Tickets,1,10.96,10.96,Cash,Mobile App,2024-01-19,2024,1,Friday,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,United States,43931,2021,-43920.04
CUST_0123,Transportation,Gas,1,66.8,66.8,Debit Card,In-store,2024-04-15,2024,4,Monday,2,0,False,False,False,False,False,False,False,False,False,False,False,True,False,United States,43931,2021,-43864.2
CUST_0014,Travel,Taxi/Uber,1,11.2,11.2,Cash,In-store,2024-04-21,2024,4,Sunday,0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,United States,43931,2021,-43919.8
